SSS Raw Data, F-869.525 BW-125 SF-9 CR-0.5 TPW-24 Rovers-10 CTRL-1
		 Rover
Time	0x	0y	0v	-	 1x	1y	1v	-	 2x	2y	2v	-	 3x	3y	3v	-	 4x	4y	4v	-	 5x	5y	5v	-	 6x	6y	6v	-	 7x	7y	7v	-	 8x	8y	8v	-	 9x	9y	9v	-	 
1.9	425475.0,100005.1000000001,0.5-425925.0,100005.73484702586,0.5-426375.0,100005.89958406458,0.5-426825.0,100005.85642013318,0.5-427275.0,100005.96219587894,0.5-427725.0,100005.93483801665,0.5-428175.0,100005.99726341429,0.5-428625.0,100005.83286169826,0.5-429075.0,100005.81323135059,0.5-429525.0,100005.69971507529,0.5-
2.0	425475.0,100005.1050000001,0.5-425925.0,100005.77308937715,0.5-426375.0,100005.94606326781,0.5-426825.0,100005.90074113983,0.5-427275.0,100006.01180567288,0.5-427725.0,100005.98307991748,0.5-428175.0,100006.048626585,0.5-428625.0,100005.87600478317,0.5-429075.0,100005.85539291812,0.5-429525.0,100005.73620082905,0.5-
2.1	425475.0,100005.1100000001,0.5-425925.0,100005.81133172844,0.5-426375.0,100005.99254247104,0.5-426825.0,100005.9450621465,0.5-427275.0,100006.06141546683,0.5-427725.0,100006.03132181831,0.5-428175.0,100006.09998975572,0.5-428625.0,100005.91914786809,0.5-429075.0,100005.89755448565,0.5-429525.0,100005.77268658282,0.5-
2.2	425475.0,100005.1150000001,0.5-425925.0,100005.84957407974,0.5-426375.0,100006.03902167427,0.5-426825.0,100005.98938315315,0.5-427275.0,100006.11102526078,0.5-427725.0,100006.07956371915,0.5-428175.0,100006.15135292643,0.5-428625.0,100005.962290953,0.5-429075.0,100005.93971605318,0.5-429525.0,100005.80917233658,0.5-
2.3	425475.0,100005.12000000011,0.5-425925.0,100005.88781643103,0.5-426375.0,100006.0855008775,0.5-426825.0,100006.03370415981,0.5-427275.0,100006.16063505472,0.5-427725.0,100006.12780561998,0.5-428175.0,100006.20271609715,0.5-428625.0,100006.00543403791,0.5-429075.0,100005.98187762071,0.5-429525.0,100005.84565809034,0.5-
2.4	425475.0,100005.12500000012,0.5-425925.0,100005.92605878232,0.5-426375.0,100006.13198008073,0.5-426825.0,100006.07802516647,0.5-427275.0,100006.21024484867,0.5-427725.0,100006.17604752081,0.5-428175.0,100006.25407926786,0.5-428625.0,100006.04857712283,0.5-429075.0,100006.02403918824,0.5-429525.0,100005.88214384411,0.5-
2.5	425475.0,100005.13000000012,0.5-425925.0,100005.96430113362,0.5-426375.0,100006.17845928395,0.5-426825.0,100006.12234617313,0.5-427275.0,100006.25985464262,0.5-427725.0,100006.22428942165,0.5-428175.0,100006.30544243858,0.5-428625.0,100006.09172020774,0.5-429075.0,100006.06620075577,0.5-429525.0,100005.91862959787,0.5-
2.6	425475.0,100005.13500000013,0.5-425925.0,100006.00254348491,0.5-426375.0,100006.22493848718,0.5-426825.0,100006.16666717979,0.5-427275.0,100006.30946443656,0.5-427725.0,100006.27253132248,0.5-428175.0,100006.35680560929,0.5-428625.0,100006.13486329265,0.5-429075.0,100006.1083623233,0.5-429525.0,100005.95511535164,0.5-
2.7	425475.0,100005.14000000013,0.5-425925.0,100006.0407858362,0.5-426375.0,100006.27141769041,0.5-426825.0,100006.21098818645,0.5-427275.0,100006.35907423051,0.5-427725.0,100006.32077322331,0.5-428175.0,100006.40816878,0.5-428625.0,100006.17800637757,0.5-429075.0,100006.15052389083,0.5-429525.0,100005.9916011054,0.5-
2.8	425475.0,100005.14500000014,0.5-425925.0,100006.0790281875,0.5-426375.0,100006.31789689364,0.5-426825.0,100006.2553091931,0.5-427275.0,100006.40868402446,0.5-427725.0,100006.36901512415,0.5-428175.0,100006.45953195072,0.5-428625.0,100006.22114946248,0.5-429075.0,100006.19268545836,0.5-429525.0,100006.02808685917,0.5-
2.9	425475.0,100005.15000000014,0.5-425925.0,100006.11727053879,0.5-426375.0,100006.36437609687,0.5-426825.0,100006.29963019976,0.5-427275.0,100006.4582938184,0.5-427725.0,100006.41725702498,0.5-428175.0,100006.51089512144,0.5-428625.0,100006.26429254739,0.5-429075.0,100006.23484702589,0.5-429525.0,100006.06457261293,0.5-
3.0	425475.0,100005.15500000014,0.5-425925.0,100006.15551289008,0.5-426375.0,100006.4108553001,0.5-426825.0,100006.34395120642,0.5-427275.0,100006.50790361235,0.5-427725.0,100006.46549892581,0.5-428175.0,100006.56225829215,0.5-428625.0,100006.3074356323,0.5-429075.0,100006.27700859342,0.5-429525.0,100006.1010583667,0.5-
3.1	425475.0,100005.16000000015,0.5-425925.0,100006.19375524137,0.5-426375.0,100006.45733450333,0.5-426825.0,100006.38827221308,0.5-427275.0,100006.5575134063,0.5-427725.0,100006.51374082665,0.5-428175.0,100006.61362146286,0.5-428625.0,100006.35057871722,0.5-429075.0,100006.31917016095,0.5-429525.0,100006.13754412046,0.5-
3.2	425475.0,100005.16500000015,0.5-425925.0,100006.23199759267,0.5-426375.0,100006.50381370656,0.5-426825.0,100006.43259321974,0.5-427275.0,100006.60712320024,0.5-427725.0,100006.56198272748,0.5-428175.0,100006.66498463358,0.5-428625.0,100006.39372180213,0.5-429075.0,100006.36133172848,0.5-429525.0,100006.17402987422,0.5-
3.3	425475.0,100005.17000000016,0.5-425925.0,100006.27023994396,0.5-426375.0,100006.55029290979,0.5-426825.0,100006.4769142264,0.5-427275.0,100006.65673299419,0.5-427725.0,100006.61022462831,0.5-428175.0,100006.7163478043,0.5-428625.0,100006.43686488704,0.5-429075.0,100006.403493296,0.5-429525.0,100006.21051562799,0.5-
3.4	425475.0,100005.17500000016,0.5-425925.0,100006.30848229525,0.5-426375.0,100006.59677211301,0.5-426825.0,100006.52123523306,0.5-427275.0,100006.70634278814,0.5-427725.0,100006.65846652914,0.5-428175.0,100006.76771097501,0.5-428625.0,100006.48000797196,0.5-429075.0,100006.44565486354,0.5-429525.0,100006.24700138175,0.5-
3.5	425475.0,100005.18000000017,0.5-425925.0,100006.34672464654,0.5-426375.0,100006.64325131624,0.5-426825.0,100006.56555623972,0.5-427275.0,100006.75595258208,0.5-427725.0,100006.70670842998,0.5-428175.0,100006.81907414572,0.5-428625.0,100006.52315105687,0.5-429075.0,100006.48781643106,0.5-429525.0,100006.28348713552,0.5-
3.6	425475.0,100005.18500000017,0.5-425925.0,100006.38496699784,0.5-426375.0,100006.68973051947,0.5-426825.0,100006.60987724637,0.5-427275.0,100006.80556237603,0.5-427725.0,100006.75495033081,0.5-428175.0,100006.87043731644,0.5-428625.0,100006.56629414178,0.5-429075.0,100006.5299779986,0.5-429525.0,100006.31997288928,0.5-
3.7	425475.0,100005.19000000018,0.5-425925.0,100006.42320934913,0.5-426375.0,100006.7362097227,0.5-426825.0,100006.65419825303,0.5-427275.0,100006.85517216998,0.5-427725.0,100006.80319223164,0.5-428175.0,100006.92180048715,0.5-428625.0,100006.6094372267,0.5-429075.0,100006.57213956612,0.5-429525.0,100006.35645864304,0.5-
3.8	425475.0,100005.19500000018,0.5-425925.0,100006.46145170042,0.5-426375.0,100006.78268892593,0.5-426825.0,100006.69851925969,0.5-427275.0,100006.90478196392,0.5-427725.0,100006.85143413248,0.5-428175.0,100006.97316365787,0.5-428625.0,100006.65258031161,0.5-429075.0,100006.61430113365,0.5-429525.0,100006.39294439681,0.5-
3.9	425475.0,100005.20000000019,0.5-425925.0,100006.49969405172,0.5-426375.0,100006.82916812916,0.5-426825.0,100006.74284026635,0.5-427275.0,100006.95439175787,0.5-427725.0,100006.89967603331,0.5-428175.0,100007.02452682858,0.5-428625.0,100006.69572339652,0.5-429075.0,100006.65646270118,0.5-429525.0,100006.42943015057,0.5-
4.0	425475.0,100005.20500000019,0.5-425925.0,100006.53793640301,0.5-426375.0,100006.87564733239,0.5-426825.0,100006.78716127301,0.5-427275.0,100007.00400155182,0.5-427725.0,100006.94791793414,0.5-428175.0,100007.0758899993,0.5-428625.0,100006.73886648144,0.5-429075.0,100006.69862426871,0.5-429525.0,100006.46591590434,0.5-
4.1	425475.0,100005.2100000002,0.5-425925.0,100006.5761787543,0.5-426375.0,100006.92212653562,0.5-426825.0,100006.83148227967,0.5-427275.0,100007.05361134576,0.5-427725.0,100006.99615983498,0.5-428175.0,100007.12725317001,0.5-428625.0,100006.78200956635,0.5-429075.0,100006.74078583624,0.5-429525.0,100006.5024016581,0.5-
4.2	425475.0,100005.2150000002,0.5-425925.0,100006.6144211056,0.5-426375.0,100006.96860573885,0.5-426825.0,100006.87580328633,0.5-427275.0,100007.10322113971,0.5-427725.0,100007.04440173581,0.5-428175.0,100007.17861634072,0.5-428625.0,100006.82515265126,0.5-429075.0,100006.78294740377,0.5-429525.0,100006.53888741187,0.5-
4.3	425475.0,100005.2200000002,0.5-425925.0,100006.65266345689,0.5-426375.0,100007.01508494208,0.5-426825.0,100006.92012429298,0.5-427275.0,100007.15283093366,0.5-427725.0,100007.09264363664,0.5-428175.0,100007.22997951144,0.5-428625.0,100006.86829573617,0.5-429075.0,100006.8251089713,0.5-429525.0,100006.57537316563,0.5-
4.4	425475.0,100005.22500000021,0.5-425925.0,100006.69090580818,0.5-426375.0,100007.0615641453,0.5-426825.0,100006.96444529964,0.5-427275.0,100007.2024407276,0.5-427725.0,100007.14088553748,0.5-428175.0,100007.28134268215,0.5-428625.0,100006.91143882109,0.5-429075.0,100006.86727053883,0.5-429525.0,100006.6118589194,0.5-
4.5	425475.0,100005.23000000021,0.5-425925.0,100006.72914815947,0.5-426375.0,100007.10804334853,0.5-426825.0,100007.0087663063,0.5-427275.0,100007.25205052155,0.5-427725.0,100007.18912743831,0.5-428175.0,100007.33270585287,0.5-428625.0,100006.954581906,0.5-429075.0,100006.90943210636,0.5-429525.0,100006.64834467316,0.5-
4.6	425475.0,100005.23500000022,0.5-425925.0,100006.76739051077,0.5-426375.0,100007.15452255176,0.5-426825.0,100007.05308731296,0.5-427275.0,100007.3016603155,0.5-427725.0,100007.23736933914,0.5-428175.0,100007.38406902358,0.5-428625.0,100006.99772499091,0.5-429075.0,100006.95159367389,0.5-429525.0,100006.68483042692,0.5-
4.7	425475.0,100005.24000000022,0.5-425925.0,100006.80563286206,0.5-426375.0,100007.20100175499,0.5-426825.0,100007.09740831962,0.5-427275.0,100007.35127010944,0.5-427725.0,100007.28561123997,0.5-428175.0,100007.4354321943,0.5-428625.0,100007.04086807583,0.5-429075.0,100006.99375524142,0.5-429525.0,100006.72131618069,0.5-
4.8	425475.0,100005.24500000023,0.5-425925.0,100006.84387521335,0.5-426375.0,100007.24748095822,0.5-426825.0,100007.14172932628,0.5-427275.0,100007.40087990339,0.5-427725.0,100007.33385314081,0.5-428175.0,100007.48679536501,0.5-428625.0,100007.08401116074,0.5-429075.0,100007.03591680895,0.5-429525.0,100006.75780193445,0.5-
4.9	425475.0,100005.25000000023,0.5-425925.0,100006.88211756464,0.5-426375.0,100007.29396016145,0.5-426825.0,100007.18605033294,0.5-427275.0,100007.45048969734,0.5-427725.0,100007.38209504164,0.5-428175.0,100007.53815853572,0.5-428625.0,100007.12715424565,0.5-429075.0,100007.07807837648,0.5-429525.0,100006.79428768822,0.5-
5.0	425475.0,100005.25500000024,0.5-425925.0,100006.92035991594,0.5-426375.0,100007.34043936468,0.5-426825.0,100007.2303713396,0.5-427275.0,100007.50009949128,0.5-427725.0,100007.43033694247,0.5-428175.0,100007.58952170644,0.5-428625.0,100007.17029733057,0.5-429075.0,100007.12023994401,0.5-429525.0,100006.83077344198,0.5-
5.1	425475.0,100005.26000000024,0.5-425925.0,100006.95860226723,0.5-426375.0,100007.3869185679,0.5-426825.0,100007.27469234625,0.5-427275.0,100007.54970928523,0.5-427725.0,100007.47857884331,0.5-428175.0,100007.64088487715,0.5-428625.0,100007.21344041548,0.5-429075.0,100007.16240151154,0.5-429525.0,100006.86725919574,0.5-
5.2	425475.0,100005.26500000025,0.5-425925.0,100006.99684461852,0.5-426375.0,100007.43339777114,0.5-426825.0,100007.31901335291,0.5-427275.0,100007.59931907918,0.5-427725.0,100007.52682074414,0.5-428175.0,100007.69224804787,0.5-428625.0,100007.25658350039,0.5-429075.0,100007.20456307907,0.5-429525.0,100006.90374494951,0.5-
5.3	425475.0,100005.27000000025,0.5-425925.0,100007.03508696982,0.5-426375.0,100007.47987697436,0.5-426825.0,100007.36333435957,0.5-427275.0,100007.64892887312,0.5-427725.0,100007.57506264497,0.5-428175.0,100007.74361121858,0.5-428625.0,100007.2997265853,0.5-429075.0,100007.2467246466,0.5-429525.0,100006.94023070327,0.5-
5.4	425475.0,100005.27500000026,0.5-425925.0,100007.07332932111,0.5-426375.0,100007.5263561776,0.5-426825.0,100007.40765536623,0.5-427275.0,100007.69853866707,0.5-427725.0,100007.6233045458,0.5-428175.0,100007.7949743893,0.5-428625.0,100007.34286967022,0.5-429075.0,100007.28888621413,0.5-429525.0,100006.97671645704,0.5-
5.5	425475.0,100005.28000000026,0.5-425925.0,100007.1115716724,0.5-426375.0,100007.57283538082,0.5-426825.0,100007.45197637289,0.5-427275.0,100007.74814846102,0.5-427725.0,100007.67154644664,0.5-428175.0,100007.84633756001,0.5-428625.0,100007.38601275513,0.5-429075.0,100007.33104778166,0.5-429525.0,100007.0132022108,0.5-
5.6	425475.0,100005.28500000027,0.5-425925.0,100007.1498140237,0.5-426375.0,100007.61931458405,0.5-426825.0,100007.49629737955,0.5-427275.0,100007.79775825496,0.5-427725.0,100007.71978834747,0.5-428175.0,100007.89770073073,0.5-428625.0,100007.42915584004,0.5-429075.0,100007.37320934919,0.5-429525.0,100007.04968796457,0.5-
5.7	425475.0,100005.29000000027,0.5-425925.0,100007.18805637499,0.5-426375.0,100007.66579378728,0.5-426825.0,100007.5406183862,0.5-427275.0,100007.84736804891,0.5-427725.0,100007.7680302483,0.5-428175.0,100007.94906390144,0.5-428625.0,100007.47229892496,0.5-429075.0,100007.41537091671,0.5-429525.0,100007.08617371833,0.5-
5.8	425475.0,100005.29500000027,0.5-425925.0,100007.22629872628,0.5-426375.0,100007.71227299051,0.5-426825.0,100007.58493939287,0.5-427275.0,100007.89697784286,0.5-427725.0,100007.81627214914,0.5-428175.0,100008.00042707215,0.5-428625.0,100007.51544200987,0.5-429075.0,100007.45753248424,0.5-429525.0,100007.1226594721,0.5-
5.9	425475.0,100005.30000000028,0.5-425925.0,100007.26454107757,0.5-426375.0,100007.75875219374,0.5-426825.0,100007.62926039952,0.5-427275.0,100007.9465876368,0.5-427725.0,100007.86451404997,0.5-428175.0,100008.05179024287,0.5-428625.0,100007.55858509478,0.5-429075.0,100007.49969405177,0.5-429525.0,100007.15914522586,0.5-
6.0	425475.0,100005.30500000028,0.5-425925.0,100007.30278342887,0.5-426375.0,100007.80523139697,0.5-426825.0,100007.67358140618,0.5-427275.0,100007.99619743075,0.5-427725.0,100007.9127559508,0.5-428175.0,100008.10315341358,0.5-428625.0,100007.6017281797,0.5-429075.0,100007.5418556193,0.5-429525.0,100007.19563097962,0.5-
6.1	425475.0,100005.31000000029,0.5-425925.0,100007.34102578016,0.5-426375.0,100007.8517106002,0.5-426825.0,100007.71790241284,0.5-427275.0,100008.0458072247,0.5-427725.0,100007.96099785164,0.5-428175.0,100008.1545165843,0.5-428625.0,100007.64487126461,0.5-429075.0,100007.58401718683,0.5-429525.0,100007.23211673339,0.5-
6.2	425475.0,100005.3150000003,0.5-425925.0,100007.37926813145,0.5-426375.0,100007.89818980343,0.5-426825.0,100007.7622234195,0.5-427275.0,100008.09541701865,0.5-427725.0,100008.00923975247,0.5-428175.0,100008.20587975501,0.5-428625.0,100007.68801434952,0.5-429075.0,100007.62617875436,0.5-429525.0,100007.26860248715,0.5-
6.3	425475.0,100005.3200000003,0.5-425925.0,100007.41751048274,0.5-426375.0,100007.94466900665,0.5-426825.0,100007.80654442616,0.5-427275.0,100008.14502681259,0.5-427725.0,100008.0574816533,0.5-428175.0,100008.25724292573,0.5-428625.0,100007.73115743443,0.5-429075.0,100007.66834032189,0.5-429525.0,100007.30508824092,0.5-
6.4	425475.0,100005.3250000003,0.5-425925.0,100007.45575283404,0.5-426375.0,100007.99114820988,0.5-426825.0,100007.85086543282,0.5-427275.0,100008.19463660654,0.5-427725.0,100008.10572355414,0.5-428175.0,100008.30860609644,0.5-428625.0,100007.77430051935,0.5-429075.0,100007.71050188942,0.5-429525.0,100007.34157399468,0.5-
6.5	425475.0,100005.33000000031,0.5-425925.0,100007.49399518533,0.5-426375.0,100008.03762741311,0.5-426825.0,100007.89518643948,0.5-427275.0,100008.24424640049,0.5-427725.0,100008.15396545497,0.5-428175.0,100008.35996926716,0.5-428625.0,100007.81744360426,0.5-429075.0,100007.75266345695,0.5-429525.0,100007.37805974844,0.5-
6.6	425475.0,100005.33500000031,0.5-425925.0,100007.53223753662,0.5-426375.0,100008.08410661634,0.5-426825.0,100007.93950744614,0.5-427275.0,100008.29385619443,0.5-427725.0,100008.2022073558,0.5-428175.0,100008.41133243787,0.5-428625.0,100007.86058668917,0.5-429075.0,100007.79482502448,0.5-429525.0,100007.41454550221,0.5-
6.7	425475.0,100005.34000000032,0.5-425925.0,100007.57047988792,0.5-426375.0,100008.13058581957,0.5-426825.0,100007.9838284528,0.5-427275.0,100008.34346598838,0.5-427725.0,100008.25044925664,0.5-428175.0,100008.46269560858,0.5-428625.0,100007.90372977409,0.5-429075.0,100007.83698659201,0.5-429525.0,100007.45103125597,0.5-
6.8	425475.0,100005.34500000032,0.5-425925.0,100007.60872223921,0.5-426375.0,100008.1770650228,0.5-426825.0,100008.02814945945,0.5-427275.0,100008.39307578233,0.5-427725.0,100008.29869115747,0.5-428175.0,100008.5140587793,0.5-428625.0,100007.946872859,0.5-429075.0,100007.87914815954,0.5-429525.0,100007.48751700974,0.5-
6.9	425475.0,100005.35000000033,0.5-425925.0,100007.6469645905,0.5-426375.0,100008.22354422603,0.5-426825.0,100008.07247046611,0.5-427275.0,100008.44268557627,0.5-427725.0,100008.3469330583,0.5-428175.0,100008.56542195001,0.5-428625.0,100007.99001594391,0.5-429075.0,100007.92130972707,0.5-429525.0,100007.5240027635,0.5-
7.0	425475.0,100005.35500000033,0.5-425925.0,100007.6852069418,0.5-426375.0,100008.27002342926,0.5-426825.0,100008.11679147277,0.5-427275.0,100008.49229537022,0.5-427725.0,100008.39517495914,0.5-428175.0,100008.61678512073,0.5-428625.0,100008.03315902883,0.5-429075.0,100007.9634712946,0.5-429525.0,100007.56048851727,0.5-
7.1	425475.0,100005.36000000034,0.5-425925.0,100007.72344929309,0.5-426375.0,100008.31650263249,0.5-426825.0,100008.16111247943,0.5-427275.0,100008.54190516417,0.5-427725.0,100008.44341685997,0.5-428175.0,100008.66814829144,0.5-428625.0,100008.07630211374,0.5-429075.0,100008.00563286213,0.5-429525.0,100007.59697427103,0.5-
7.2	425475.0,100005.36500000034,0.5-425925.0,100007.76169164438,0.5-426375.0,100008.36298183571,0.5-426825.0,100008.20543348609,0.5-427275.0,100008.59151495811,0.5-427725.0,100008.4916587608,0.5-428175.0,100008.71951146216,0.5-428625.0,100008.11944519865,0.5-429075.0,100008.04779442966,0.5-429525.0,100007.6334600248,0.5-
7.3	425475.0,100005.37000000034,0.5-425925.0,100007.79993399567,0.5-426375.0,100008.40946103894,0.5-426825.0,100008.24975449275,0.5-427275.0,100008.64112475206,0.5-427725.0,100008.53990066164,0.5-428175.0,100008.77087463287,0.5-428625.0,100008.16258828357,0.5-429075.0,100008.08995599719,0.5-429525.0,100007.66994577856,0.5-
7.4	425475.0,100005.37500000035,0.5-425925.0,100007.83817634697,0.5-426375.0,100008.45594024217,0.5-426825.0,100008.2940754994,0.5-427275.0,100008.690734546,0.5-427725.0,100008.58814256247,0.5-428175.0,100008.82223780359,0.5-428625.0,100008.20573136848,0.5-429075.0,100008.13211756472,0.5-429525.0,100007.70643153232,0.5-
7.5	425475.0,100005.38000000035,0.5-425925.0,100007.87641869826,0.5-426375.0,100008.5024194454,0.5-426825.0,100008.33839650606,0.5-427275.0,100008.74034433995,0.5-427725.0,100008.6363844633,0.5-428175.0,100008.8736009743,0.5-428625.0,100008.24887445339,0.5-429075.0,100008.17427913225,0.5-429525.0,100007.74291728609,0.5-
7.6	425475.0,100005.38500000036,0.5-425925.0,100007.91466104955,0.5-426375.0,100008.54889864863,0.5-426825.0,100008.38271751272,0.5-427275.0,100008.7899541339,0.5-427725.0,100008.68462636413,0.5-428175.0,100008.92496414502,0.5-428625.0,100008.2920175383,0.5-429075.0,100008.21644069978,0.5-429525.0,100007.77940303985,0.5-
